id,group_buy_id,product_id,price_override,active,sort_order
1553c6d3-be07-4393-afbf-dcf605fca35b,Q8K94,1616b303-6524-4b20-9af0-9bc3dfc3f270,,t,240
af4175e4-5abf-49e3-b938-bb40a5836c59,Q8K94,1a3fe26b-67ab-408c-b9af-b86c010826a6,,t,241
6b1e5fe1-ab98-44af-aed0-57f54bf06a35,Q8K94,1a89519a-db45-42b4-85e0-1ad103d7e537,,t,242
203fed25-2b58-4501-9ebc-cdfa1cf8bd1d,Q8K94,a38822d2-ef6f-414e-a175-5d5908e10379,,t,243
674f01b1-aaa8-4c9a-bfd9-06f3408f6b29,Q8K94,5016c7e9-6fac-42eb-bd89-6a22a94a4e69,,t,245
7fa7d362-06d7-4a77-bddb-df0b8a0f6cdb,Q8K94,90272d82-fd05-4822-ae6a-8672394c6fe7,,t,246
6978d434-6998-4c51-86d5-361fb0d340e3,Q8K94,77301fce-3dde-4c61-a1d0-a1eaff2618fd,,t,247
56b61253-91c9-4fe4-aa31-7670e42124ce,Q8K94,8f8237c1-66a2-4e57-a7fc-de6a444c90ae,,t,251
20f6a064-ffb4-48f5-9d47-e97906e33f8f,GW5JW,prod-4bff34dd,,t,
daa640c4-93c7-4ea0-b560-f154267ae488,Q8K94,51a52d11-2549-4db0-8c70-8f8667ec83b2,,t,255
910a2f73-c0a0-44eb-8f5c-bfbfcaf0e0a1,Q8K94,78786894-b156-4d1e-98a4-e8ecedb9becf,,t,258
9bff9654-fea9-4593-bbe1-5e53d5803ab5,Q8K94,8981703b-d3f0-4705-9cd3-d2e5be5d1e6c,,t,259
3f6825db-a04b-4949-8dea-549ff9a24279,Q8K94,1c37b1c0-d062-4fb8-966d-93b1f5571802,,t,260
60855d52-7341-4019-bb00-0f986580851d,Q8K94,94217581-4e51-45df-bb32-38c9d222e3ba,,t,261
32d5ccde-5dad-43b9-a27a-012ef63021b2,Q8K94,6424d6bf-095d-4082-bbf1-d121514f1734,,t,262
7dd324ea-3e15-4c59-8d2b-33a3d28cc618,Q8K94,234e4d28-9480-431e-a86d-804b8ba2ece8,,t,263
a39aab8d-3c2c-421f-b465-934c5c1ecb72,Q8K94,6405a4bc-e32d-4b5b-963f-94feab84e82a,,t,264
c695bd3a-df03-4c32-a651-17fce08a3438,Q8K94,208e5932-7f98-45d2-8020-214839e5311b,,t,265
bac7cb83-76fe-48d6-9cd2-b05edaf03508,Q8K94,e27d9424-4370-46b8-993a-4f18c5ba7743,,t,266
7b2f33c7-5f78-4fb1-88de-3f3c7d95f47b,Q8K94,aa02bd8e-9085-428b-b655-d8487662c41d,,t,267
50182084-05b9-42e1-b0ca-3d5ac2a421f5,Q8K94,3301f262-3ccd-4bee-a769-6556e8615963,,t,268
0e62559d-13c0-402d-96cd-90867abaf83a,Q8K94,6229e352-7708-406f-9189-7f16f0c5b4b5,,t,272
ea0dae76-fde5-4109-ba6a-d252666d235d,Q8K94,8b64dd82-0330-492b-8a48-0381b3520dee,,t,273
606a01b1-1856-4a61-a9cb-746bfbd75727,Q8K94,f082641a-0a76-494f-9a0e-809ec9248db1,,t,274
44498409-8ee4-4cdb-ac8c-97ce2a39c5d7,Q8K94,2280aab4-eafc-4352-8c63-1dc54a0f8b76,,t,275
2c9fa90b-7d0e-44d4-b690-905996d2f1a2,Q8K94,45309e6e-6243-4f5c-a127-8dc5dc10adae,,t,276
ee33cbfb-0fd9-4974-b617-95cecdfc90c2,Q8K94,05669a12-6ee8-4664-9acd-6a45771a361f,,t,277
80fe6e8e-ca21-4d57-9b45-5f0809d5726f,Q8K94,ba24d15b-2898-4533-8b87-a92c3fde4b0c,,t,278
244868e2-0a7d-4900-8df4-d9852ff49e9a,Q8K94,45284c3f-0401-488a-a4ee-f261c92379b0,,t,280
6af670a2-8cfb-491e-a5ff-62241fe834c4,Q8K94,2b143385-90c1-4112-8fcc-51247754e087,,t,282
7d2864e3-ef27-4d0e-a97c-63595847c129,Q8K94,3dfafa8a-f6f5-4de5-8c09-899c2981c240,,t,283
79e7dcff-1962-4747-891f-b1299b6bb2a7,Q8K94,3a045bdd-60e2-45fb-b7f6-9b184a50caa8,,t,284
82e084b0-7f21-4261-81e8-954edcc3ec07,Q8K94,3def88c1-8458-4621-baa4-962d179a366c,,t,285
566433ae-b819-42a9-a639-b916f3580f9c,Q8K94,b60917ba-54c6-46ea-8b51-00bb840a7616,,t,289
610d86cf-6561-4588-8a16-268f98863603,Q8K94,6f250912-6b66-47f6-97bc-bbb46f030bb8,,t,290
458ddafd-b6de-44d9-843c-04f33a398f66,Q8K94,0a01f7be-b27f-4d38-b243-01dff95666ed,,t,291
08e07804-b505-404e-9677-93330ce9f800,Q8K94,eefdeb25-eec7-49a2-99d7-7840073c30eb,,t,295
09d0fdba-2e27-4f94-b5fb-ec15d47df7d6,Q8K94,576d697c-ec66-416d-8440-9096b9e16654,,t,296
398ba969-5dad-41e5-b959-abf49b4b55e7,Q8K94,38afe44d-86d7-4a26-8a45-2c677a507faa,,t,301
10ab33f3-0142-452d-a231-3873df6d22ba,Q8K94,08e608a3-726b-4f0f-9c3c-191e1dbc8c39,,t,305
9be98562-ea2c-4253-81b0-a412a6f8892b,Q8K94,5b1dede6-0d0f-448c-8915-91d30c1782f5,,t,307
af9ca4d0-0c17-41ef-8d25-d7fd0bbe245a,Q8K94,c080fa66-b249-4df6-a95a-7ba0c688dede,,t,313
b6af543b-d5f0-4cfc-bdc3-4c1273c178ca,Q8K94,9cd7f661-f99f-4577-bcae-d5893da42a63,,t,315
cb7a8d80-c258-49b1-824c-c04319565d12,Q8K94,727f6ce3-bfee-414c-bc42-15e483ccf227,,t,317
97ee5632-92f0-4704-bd91-5940cf13fda8,Q8K94,928c6f50-830c-48d8-ad32-7de9120a22b6,,t,318
f08214a4-2d61-45dc-b70c-fc807b5116f4,Q8K94,7e5969b6-679d-4148-9b6a-6e06bacba376,,t,319
2a74d663-4b67-49bc-9159-df60f9c3457e,Q8K94,65e2d776-79c3-44b6-a75a-bf6c5a13c58f,,t,320
c0df2119-e5f2-44b9-9a6b-3c60c0e863e7,Q8K94,28ef6fbe-804d-494c-9109-c87b6fb2da09,,t,325
2577cd2f-9a1b-41f2-a890-c9ca0f0330eb,GW5JW,prod-7f951ac1,,t,
5b7bfdef-e216-4646-a38e-8b5b20f8f981,522CU,prod-45ea439b,,t,
