"id","telegram_username","event_category","event_type","entity_id","actor_username","actor_type","metadata","created_at"
"28cd6057-a60d-40bf-b432-0181e0cfb36d","evertriedeverfailed","account","account.created",,,"customer","{""telegramUsername"":""evertriedeverfailed"",""registrationTimestamp"":""2026-04-21T10:38:16.924Z""}","""2026-04-21T10:38:17.015Z"""
"28d8c7f6-20cb-4812-bafd-ee0272b9f431","iam0121","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:29:34.525Z"""
"28db82b8-9e17-4843-881a-b0a89239a30d","jakem9d","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-18T10:58:52.198Z"""
"29252973-460a-496c-9909-6e09c63543e1","lusty3982","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-15T19:43:45.248Z"""
"29274edb-6a13-45c1-8a24-efe1a4844298","brumbaclart","account","account.created",,,"customer","{""telegramUsername"":""brumbaclart"",""registrationTimestamp"":""2026-04-14T18:18:50.509Z""}","""2026-04-14T18:18:50.516Z"""
"294d594a-7669-4500-8e34-7cf974a0e0a6","ikaramanis","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-19T11:58:23.641Z"""
"29753fc8-b06c-4654-a027-d531a3eeccca","kre2101","account","account.created",,,"customer","{""telegramUsername"":""kre2101"",""registrationTimestamp"":""2026-04-14T09:27:52.637Z""}","""2026-04-14T09:27:52.762Z"""
"297f4200-7342-41d4-8713-b22a1b60b43b","swolverine76","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-19T07:49:03.350Z"""
"29912f67-7919-432b-baa5-51927fe1351c","lizzie2391","order","order.deleted","b156ea47-f715-489e-b87f-04d9bfaee6a0",,"customer","{""snapshot"":{""id"":""b156ea47-f715-489e-b87f-04d9bfaee6a0"",""code"":""6654"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""8.50"",""unitPrice"":""8.50"",""productName"":""Gensupen2""},{""quantity"":""1.00"",""lineTotal"":""8.50"",""unitPrice"":""8.50"",""productName"":""Convipen""}],""grandTotal"":""18.00"",""deliveryMethod"":""InPost or RM QR Code""}}","""2026-04-16T09:46:15.588Z"""
"2a35f76f-0730-4078-b78a-155dd139379d","dmarq6","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-16T21:28:20.100Z"""
"2a39ac16-6dde-401e-b5d2-48b3370fa724","alexlg13","account","account.created",,,"customer","{""telegramUsername"":""alexlg13"",""registrationTimestamp"":""2026-04-17T22:09:23.042Z""}","""2026-04-17T22:09:23.049Z"""
"2a8781f8-0c7d-4044-be2d-bbef25f7f146","jackw5827","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-15T11:27:46.598Z"""
"2acb709f-011e-4481-8bdc-6d92e30a6ac9","monchitomadrid","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-25T08:06:40.300Z"""
"2b3acb25-7536-4956-a2ec-0e9167f05ac1","lupos256","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-18T21:46:16.238Z"""
"2b797239-37d7-44d1-b5fa-7920a0d560da","aspernight","order","order.deleted","d10c4990-132a-4f1d-a3e4-ee9c63397a64",,"customer","{""snapshot"":{""id"":""d10c4990-132a-4f1d-a3e4-ee9c63397a64"",""code"":""9473"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""160.00"",""unitPrice"":""160.00"",""productName"":""Mots-C 40mg""}],""grandTotal"":""160.00"",""deliveryMethod"":""EU Direct Vendor Shipping (15+ Kits)""}}","""2026-04-24T16:55:54.389Z"""
"2bf2e439-eaf0-4276-b647-f8de189fc9dd","mand233","account","account.created",,,"customer","{""telegramUsername"":""mand233"",""registrationTimestamp"":""2026-04-13T23:16:44.406Z""}","""2026-04-13T23:16:44.414Z"""
"2c6dbd76-3b99-4a20-b665-a4da5424dfd6","biokimix","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-18T13:36:46.352Z"""
"2c8bb84a-6442-46bf-8e76-56c25578fa84","jah1991","account","account.created",,,"customer","{""telegramUsername"":""jah1991"",""registrationTimestamp"":""2026-04-15T08:35:18.425Z""}","""2026-04-15T08:35:18.516Z"""
"2ccfc154-8c14-499a-a2a3-8d02de4536a9","adev81","account","account.created",,,"customer","{""telegramUsername"":""adev81"",""registrationTimestamp"":""2026-04-13T23:17:26.826Z""}","""2026-04-13T23:17:26.916Z"""
"2d225c6a-10aa-4c93-b8a9-3dbf17c9d2b4","cartmanxxx","account","account.created",,,"customer","{""telegramUsername"":""cartmanxxx"",""registrationTimestamp"":""2026-04-19T12:46:14.459Z""}","""2026-04-19T12:46:14.556Z"""
"2d431edd-f143-4707-b94a-7fc45af02ca5","mackna_b","account","account.created",,,"customer","{""telegramUsername"":""mackna_b"",""registrationTimestamp"":""2026-04-16T21:30:54.244Z""}","""2026-04-16T21:30:54.251Z"""
"2d6f95cc-97ba-40f5-9b88-c983e3712535","qiqounette","account","account.notes_updated",,"admin","admin","{""notes"":""""}","""2026-04-18T16:31:09.094Z"""
"2d8bddf2-6f3b-4618-a123-7684cd745b1d","irm1208","blood_test","blood_test.session_created","d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6",,"customer","{""labName"":null,""testDate"":""2026-01-09"",""testName"":null,""measurementType"":""Trough"",""medicationNotes"":null}","""2026-04-14T08:58:22.958Z"""
"2d97e677-f2f2-474f-94fa-973d1064a0fe","jayjo8","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T12:02:29.242Z"""
"2edbb48a-bd56-4477-9f99-fbc05e803079","bk1node","account","account.created",,,"customer","{""telegramUsername"":""bk1node"",""registrationTimestamp"":""2026-04-15T20:28:03.405Z""}","""2026-04-15T20:28:03.506Z"""
"2f80b15d-e376-4fdf-9ffa-69f74b0493c3","redbiro","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-17T21:37:48.934Z"""
"2fa84837-d2f8-42ca-8bf8-07862ae08555","oakandiron","blood_test","blood_test.session_created","979c87e7-0265-41fa-98d0-27e5e5b2cbeb",,"customer","{""labName"":null,""testDate"":""2026-04-05"",""testName"":""Voy"",""measurementType"":""Trough"",""medicationNotes"":null}","""2026-04-17T11:23:57.648Z"""
"2ffe7ae5-94ea-476e-834f-6e4f90bcfc90","irm1208","blood_test","blood_test.results_uploaded","8e6294a5-717b-4ed0-b919-121b6b74ab3c",,"customer","{""biomarkers"":[{""name"":""Testosterone"",""unit"":""nmol/L"",""value"":33.8,""refRangeLow"":12,""refRangeHigh"":30},{""name"":""Free Testosterone"",""unit"":""nmol/L"",""value"":0.527,""refRangeLow"":0.226,""refRangeHigh"":0.65},{""name"":""Luteinising Hormone"",""unit"":""U/l"",""value"":5.4,""refRangeLow"":1.7,""refRangeHigh"":8.6},{""name"":""Follicle Stimulating Hormone"",""unit"":""U/l"",""value"":3.96,""refRangeLow"":1.5,""refRangeHigh"":12.4},{""name"":""Oestradiol"",""unit"":""pmol/L"",""value"":131,""refRangeLow"":41,""refRangeHigh"":159},{""name"":""Prolactin"",""unit"":""mIU/L"",""value"":298,""refRangeLow"":86,""refRangeHigh"":324},{""name"":""Sex Hormone Binding Globulin"",""unit"":""nmol/L"",""value"":59.4,""refRangeLow"":10,""refRangeHigh"":57}],""biomarkerCount"":7}","""2026-04-14T08:55:30.204Z"""
"30131f57-6e80-4cda-8604-8d9347858c1f","echopale","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:13:50.573Z"""
"30760dd4-0c5d-4880-90a3-1c5bffd2ca22","bostinloyd","account","account.created",,,"customer","{""telegramUsername"":""bostinloyd"",""registrationTimestamp"":""2026-04-18T16:14:38.222Z""}","""2026-04-18T16:14:38.231Z"""
"30c05aec-aa7f-408e-a6d3-35f0432e217e","nuvexa","account","account.created",,,"customer","{""telegramUsername"":""nuvexa"",""registrationTimestamp"":""2026-04-25T01:49:24.806Z""}","""2026-04-25T01:49:24.817Z"""
"30ea92ab-259b-4e7b-9089-b7f4eaa736f0","swolverine76","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-18T19:53:37.481Z"""
"30f2554a-0418-4ff4-95fd-cd0dcde31e46","yogi2876","account","account.created",,,"customer","{""telegramUsername"":""yogi2876"",""registrationTimestamp"":""2026-04-15T12:25:21.479Z""}","""2026-04-15T12:25:21.563Z"""
"3101bfdf-0478-44a4-ba13-f749dbeb9208","vibecheck","account","account.created",,,"customer","{""telegramUsername"":""vibecheck"",""registrationTimestamp"":""2026-04-19T13:57:41.869Z""}","""2026-04-19T13:57:42.167Z"""
"31135950-a02f-4e2c-8c93-895658028889","brumbaclart","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-18T18:02:54.672Z"""
"313b47c1-1ad0-4d80-bb02-2774e399887d","swolverine76","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-21T17:42:09.413Z"""
"31887645-f080-45f3-bb6f-ac5840cdea88","jonaskamoto","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-18T18:31:45.673Z"""
"32415f09-2731-469e-b34a-12ea7d1dcb13","j4mes_r","compound","compound.log_created","53ea1380-7fff-4704-8f4d-1d02baa258d4",,"customer","{""notes"":null,""route"":""IM"",""endDate"":null,""doseUnit"":""mg"",""frequency"":""Other"",""startDate"":""2026-04-14"",""doseAmount"":45,""compoundName"":""Testosterone Cypionate (TRT)"",""compoundType"":""TRT""}","""2026-04-15T05:45:47.620Z"""
"326cf53e-4f44-4fd8-9cec-1bf9f46cd13a","meltedcalipo","account","account.created",,,"customer","{""telegramUsername"":""meltedcalipo"",""registrationTimestamp"":""2026-04-23T21:36:37.327Z""}","""2026-04-23T21:36:37.444Z"""
"32897a40-697c-4fbc-86c6-dc829bd6d335","qiqounette","account","account.created",,,"customer","{""telegramUsername"":""qiqounette"",""registrationTimestamp"":""2026-04-18T16:15:06.722Z""}","""2026-04-18T16:15:06.731Z"""
"32bed8c5-6dfe-4b2a-bd5a-3f7cabf481f5","ricinuscommunis","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-21T20:52:16.776Z"""
"33a1bbd6-ee18-4936-87c9-7793601f4290","irm1208","blood_test","blood_test.ai_discussion_message","d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6",,"system","{""sender"":""ai"",""content"":""Your **Neutrophils** are significantly low at **0.38 10^9/L** (ref: **2–7.5 10^9/L**) ⚠ OUT OF RANGE. Neutrophils are a type of white blood cell crucial for fighting bacterial and fungal infections, so a low count (neutropenia) can indicate a compromised immune system or an underlying issue. This is compounded by your overall **White Blood Cells** being low at **2.79 10^9/L** (ref: **3–11 10^9/L**) ⚠ OUT OF RANGE.\n\n⚕️ Always consult a licensed healthcare professional before changing your protocol."",""characterCount"":502,""conversationId"":""d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6""}","""2026-04-14T09:33:21.016Z"""
"33b2315b-bc2a-40d6-8148-3a77b12ea9b6","littlecrayon768","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T16:54:47.190Z"""
"33b6bde3-db3f-4e7e-aefd-c68497c78ebc","clarke212","account","account.created",,,"customer","{""telegramUsername"":""clarke212"",""registrationTimestamp"":""2026-04-15T18:44:52.202Z""}","""2026-04-15T18:44:52.209Z"""
"33c12806-26ea-4a3a-a8ac-0eaa1b3c57c3","discost1ck","account","account.created",,,"customer","{""telegramUsername"":""discost1ck"",""registrationTimestamp"":""2026-04-21T21:38:02.824Z""}","""2026-04-21T21:38:02.909Z"""
"34954fae-f157-441f-b553-291cd74aeb38","waynabe","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T17:47:23.782Z"""
"34a5d036-9b7d-4c33-a96f-ccec03f144de","raychar1es","account","account.created",,,"customer","{""telegramUsername"":""raychar1es"",""registrationTimestamp"":""2026-04-21T13:15:36.809Z""}","""2026-04-21T13:15:36.816Z"""
"34a7f25c-3e01-4abf-9c65-24a1fd7f8728","dpr22222","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-24T12:48:33.985Z"""
"36191a4a-5a90-4e48-90d2-0f8ea0388f88","timofeeeeeeeee","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-18T07:30:02.939Z"""
"364b4d2e-5a58-4a9f-b50e-e16d79e968c2","mrthunderhawke","account","account.created",,,"customer","{""telegramUsername"":""mrthunderhawke"",""registrationTimestamp"":""2026-04-18T09:58:11.191Z""}","""2026-04-18T09:58:11.376Z"""
"3653d00f-b8eb-47e4-a08a-b0f60f4d2cd2","inmarneil","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T18:42:04.881Z"""
"36c04627-1a96-40b2-bb1e-63439ea482c3","j4mes_r","compound","compound.log_created","eec02d31-4f30-4aef-ab90-535979024ac0",,"customer","{""notes"":null,""route"":""SubQ"",""endDate"":null,""doseUnit"":""mg"",""frequency"":""Other"",""startDate"":""2026-04-14"",""doseAmount"":1,""compoundName"":""BPC-157"",""compoundType"":""Peptide""}","""2026-04-15T05:42:31.435Z"""
"36e0794f-003e-41ae-9390-6d4f91cca189","bigdladd","account","account.created",,,"customer","{""telegramUsername"":""bigdladd"",""registrationTimestamp"":""2026-04-14T19:18:35.282Z""}","""2026-04-14T19:18:35.378Z"""
"37125c7d-0647-403c-b05c-69f57586c84d","xxsoca","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-19T18:41:06.927Z"""
"372f5cfb-6cc6-419b-b661-c856c4923e5c","reeper90","account","account.created",,,"customer","{""telegramUsername"":""reeper90"",""registrationTimestamp"":""2026-04-17T12:50:18.326Z""}","""2026-04-17T12:50:18.412Z"""
"378fdf6d-5de7-4399-b683-660e93eb9760","chff_pep","account","account.created",,,"customer","{""telegramUsername"":""chff_pep"",""registrationTimestamp"":""2026-04-24T13:43:36.118Z""}","""2026-04-24T13:43:36.129Z"""
"38485d4a-d6db-4004-b9af-621149fe6dc8","vasendak","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-15T12:15:10.381Z"""
"384dc198-46b3-4da2-a53f-4e341514a8aa","sepechii","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-19T10:33:24.274Z"""
"3876df74-cc76-4ada-9d08-758b50bc4139","cheshbon","account","account.created",,,"customer","{""telegramUsername"":""cheshbon"",""registrationTimestamp"":""2026-04-24T10:50:18.716Z""}","""2026-04-24T10:50:18.849Z"""
"388eadfb-6c00-4984-8626-a533d5ff2831","jord133","account","account.created",,,"customer","{""telegramUsername"":""jord133"",""registrationTimestamp"":""2026-04-14T03:53:05.974Z""}","""2026-04-14T03:53:05.983Z"""
"38a41a3f-4872-4f62-b13f-f2ceca9082bd","swolverine76","group_buy","group_buy.left","93V4L",,"customer","{""groupBuyId"":""93V4L""}","""2026-04-24T19:23:48.704Z"""
"38b7ccec-958e-497e-8f36-880ad2ca9911","carstennielsen12","account","account.created",,,"customer","{""telegramUsername"":""carstennielsen12"",""registrationTimestamp"":""2026-04-25T04:36:57.687Z""}","""2026-04-25T04:36:57.694Z"""
"38d2cfeb-5c9c-4d90-8116-528528a02ab7","jackw5827","account","account.created",,,"customer","{""telegramUsername"":""jackw5827"",""registrationTimestamp"":""2026-04-15T11:20:11.890Z""}","""2026-04-15T11:20:11.897Z"""
"38e125fd-672e-409e-9509-252baf096909","poochielagrande","account","account.created",,,"customer","{""telegramUsername"":""poochielagrande"",""registrationTimestamp"":""2026-04-17T12:44:05.329Z""}","""2026-04-17T12:44:05.641Z"""
"390a3cbe-ad50-46ee-8d21-76c6305b8f97","inmarneil","account","account.created",,,"customer","{""telegramUsername"":""inmarneil"",""registrationTimestamp"":""2026-04-17T18:39:51.448Z""}","""2026-04-17T18:39:51.455Z"""
"39300f40-7bc0-4000-aae9-1ffd87b96580","k_dog90","order","order.deleted","06eed06f-a857-4ea9-81c5-424a3ef4a337",,"customer","{""snapshot"":{""id"":""06eed06f-a857-4ea9-81c5-424a3ef4a337"",""code"":""7160"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""340.00"",""unitPrice"":""340.00"",""productName"":""Retatrutide 140mg""}],""grandTotal"":""343.00"",""deliveryMethod"":""InPost""}}","""2026-04-16T11:48:48.779Z"""
"3949e91b-b02d-4b7c-b3ff-e64d6d56a9e9","jakem9d","account","account.created",,,"customer","{""telegramUsername"":""jakem9d"",""registrationTimestamp"":""2026-04-18T10:52:04.893Z""}","""2026-04-18T10:52:04.988Z"""
"399c04ce-09f5-4972-b3bb-3fdf4d75819f","k_dog90","account","account.created",,,"customer","{""telegramUsername"":""k_dog90"",""registrationTimestamp"":""2026-04-14T06:15:13.984Z""}","""2026-04-14T06:15:13.992Z"""
"39a59b93-0c4b-4b66-9fc6-229d4db63c88","dsw4382","account","account.created",,,"customer","{""telegramUsername"":""dsw4382"",""registrationTimestamp"":""2026-04-14T05:57:22.676Z""}","""2026-04-14T05:57:22.768Z"""
"3a50fe04-c075-4b8a-97e3-159eb62bdb06","wanderallofthefall","account","account.created",,,"customer","{""telegramUsername"":""wanderallofthefall"",""registrationTimestamp"":""2026-04-17T05:32:53.302Z""}","""2026-04-17T05:32:53.394Z"""
"3a57e3f0-6e8d-440c-b69f-8c276cf83232","dazzlaj","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-15T13:09:03.149Z"""
"3ad98458-6b32-4c81-9f11-60e8961d3341","tobenek","compound","compound.log_deleted","a5be0a91-c234-4c56-b306-fa96969b305e",,"customer","{""snapshot"":{""id"":""a5be0a91-c234-4c56-b306-fa96969b305e"",""notes"":null,""route"":""IM"",""endDate"":""2026-04-23"",""doseUnit"":""mg"",""createdAt"":""2026-04-23T17:33:53.169Z"",""frequency"":""2x/week"",""startDate"":""2026-04-23"",""doseAmount"":""75.000"",""compoundName"":""Testosterone Enanthate (TRT)"",""compoundType"":""TRT"",""telegramUsername"":""tobenek""}}","""2026-04-23T17:34:03.563Z"""
"3ae79cbd-116a-4aec-9ba4-8c61a2a1d8b5","oakandiron","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T12:13:38.175Z"""
"3af386cc-d94d-40c3-8b0c-608afedde695","k2uga","account","account.created",,,"customer","{""telegramUsername"":""k2uga"",""registrationTimestamp"":""2026-04-23T06:36:12.567Z""}","""2026-04-23T06:36:12.655Z"""
"3b724827-f0a0-4a53-aba1-22557768858b","theofficiald","account","account.created",,,"customer","{""telegramUsername"":""theofficiald"",""registrationTimestamp"":""2026-04-24T14:59:11.543Z""}","""2026-04-24T14:59:11.680Z"""
"3c44d64f-eac4-4e04-944e-b892b3463d63","magxvv","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-16T17:50:34.730Z"""
"3c782211-20a1-4197-8ef5-153fc89bca0e","bambig2026","account","account.created",,,"customer","{""telegramUsername"":""bambig2026"",""registrationTimestamp"":""2026-04-18T06:44:09.391Z""}","""2026-04-18T06:44:09.486Z"""
"3d2851ff-1014-49a4-81af-27e212330c2a","thequakee","compound","compound.log_created","d0fc40f6-03c5-4b27-840f-3da0cba87dd4",,"customer","{""notes"":null,""route"":""SubQ"",""endDate"":null,""doseUnit"":""IU"",""frequency"":""Daily"",""startDate"":""2026-03-24"",""doseAmount"":7,""compoundName"":""HGH"",""compoundType"":""Peptide""}","""2026-04-14T09:04:44.104Z"""
"3d63c967-7031-44ca-87e1-4a86d330766b","parsa","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-16T19:10:18.934Z"""
"3da68160-857b-460e-9b2f-e935bf7afbda","josie_uk","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T18:30:17.294Z"""
"3ddbe77a-6843-41d3-bd4a-82b97c841ad0","kcla204","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:58:37.408Z"""
"3e603c89-ae39-4f5d-b182-e7253480f43b","mkp_uk","order","order.deleted","f9d65cc3-1c57-4147-ae19-b555b37a9141",,"customer","{""snapshot"":{""id"":""f9d65cc3-1c57-4147-ae19-b555b37a9141"",""code"":""4964"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""8.50"",""unitPrice"":""8.50"",""productName"":""Gensupen2""}],""grandTotal"":""8.50"",""deliveryMethod"":""InPost or RM QR Code""}}","""2026-04-17T10:00:54.919Z"""
"4034d1f1-1661-4196-8d4e-cebd4c9917bb","timofeeeeeeeee","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-18T08:52:19.877Z"""
"403e44fd-5f8a-4bad-9b00-06456998d12b","aeonflx","account","account.created",,,"customer","{""telegramUsername"":""aeonflx"",""registrationTimestamp"":""2026-04-18T19:25:10.875Z""}","""2026-04-18T19:25:10.976Z"""
"408950e6-677d-4b25-b45a-f8894696d7c6","sohei","account","account.created",,,"customer","{""telegramUsername"":""sohei"",""registrationTimestamp"":""2026-04-18T17:00:58.082Z""}","""2026-04-18T17:00:58.186Z"""
"41d3f96c-6966-41f9-89e8-1c0567c3c84e","benji1205","compound","compound.log_created","7da83d63-d8c2-40f9-bd5d-5e97799a92a6",,"customer","{""notes"":null,""route"":""SubQ"",""endDate"":null,""doseUnit"":""mg"",""frequency"":""2x/week"",""startDate"":""2026-04-21"",""doseAmount"":50,""compoundName"":""Testosterone Cypionate (TRT)"",""compoundType"":""TRT""}","""2026-04-21T19:07:16.513Z"""
"41ea6e0d-e3a6-438b-9079-81c0f76b11f4","tabbycollector","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T19:25:47.826Z"""
"4238ca11-875a-4434-ac36-90a76224ea67","grundlefly1","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:28:14.219Z"""
"4238cb26-389f-49ab-8d30-a75df87d7d38","xxsoca","account","account.created",,,"customer","{""telegramUsername"":""xxsoca"",""registrationTimestamp"":""2026-04-17T15:00:30.917Z""}","""2026-04-17T15:00:31.067Z"""
"42d15a49-fc0b-4f24-922a-70b88422f165","cartmanxxx","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-19T12:47:51.436Z"""
"43534075-c794-4438-b4f1-b39ef2cc0a36","johncenacme","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T11:14:34.857Z"""
"43b45fc4-1587-48af-ac52-38396ba46dc3","misosososo","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-15T20:38:43.486Z"""
"44abe6c7-e908-4550-92b4-912998b21dd6","deexab","group_buy","group_buy.left","GW5JW",,"customer","{""groupBuyId"":""GW5JW""}","""2026-04-16T11:19:26.990Z"""
"44f35587-26f2-4323-ab10-53ec5509d9c0","sh4n_97","group_buy","group_buy.left","DBD3Q",,"customer","{""groupBuyId"":""DBD3Q""}","""2026-04-15T16:22:21.396Z"""
"44f8a108-4c86-4bf2-995b-f2daee0339fd","irm1208","blood_test","blood_test.ai_discussion_message","d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6",,"customer","{""sender"":""user"",""content"":""test"",""characterCount"":4,""conversationId"":""d8e3cfa3-4357-4e7b-aea1-b8756cbf6be6""}","""2026-04-14T09:32:53.542Z"""
"44fa697e-3e73-42e4-98a3-a5ee88b7caab","marlboroeducation","account","account.created",,,"customer","{""telegramUsername"":""marlboroeducation"",""registrationTimestamp"":""2026-04-24T22:54:20.860Z""}","""2026-04-24T22:54:20.982Z"""
"450cc465-ae16-4c20-a394-4d615188f5e0","littledragon25","order","order.deleted","ecac2975-6783-4296-8ef7-b78478519b52",,"customer","{""snapshot"":{""id"":""ecac2975-6783-4296-8ef7-b78478519b52"",""code"":""4110"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""55.00"",""unitPrice"":""55.00"",""productName"":""KPV 500mcg Tablets""},{""quantity"":""1.00"",""lineTotal"":""90.00"",""unitPrice"":""90.00"",""productName"":""Cagrilintide 5mg""}],""grandTotal"":""148.00"",""deliveryMethod"":""InPost""}}","""2026-04-19T20:14:47.383Z"""
"45c3c838-2099-457a-8325-89c86cd99dc2","bat_102","account","account.created",,,"customer","{""telegramUsername"":""bat_102"",""registrationTimestamp"":""2026-04-17T05:34:21.943Z""}","""2026-04-17T05:34:22.029Z"""
"45de090a-5238-4608-adc4-211680d3d6da","ash90skid","account","account.created",,,"customer","{""telegramUsername"":""ash90skid"",""registrationTimestamp"":""2026-04-16T21:48:38.509Z""}","""2026-04-16T21:48:38.517Z"""
"465753db-c9cd-4bb0-a392-a48db3fbd51c","iam0121","blood_test","blood_test.session_created","204a8b23-33a3-49ae-b766-bbb1cd3468df",,"customer","{""labName"":null,""testDate"":""2026-04-03"",""testName"":""VOy"",""measurementType"":""Trough"",""medicationNotes"":null}","""2026-04-13T22:12:40.647Z"""
"46c8a4b8-f04b-40c1-9086-96167e349c11","fbx2000","order","order.deleted","fef8d3e8-7be2-44f5-8853-a34942f7c0e2",,"customer","{""snapshot"":{""id"":""fef8d3e8-7be2-44f5-8853-a34942f7c0e2"",""code"":""2134"",""status"":""Submitted"",""lineItems"":[{""quantity"":""1.00"",""lineTotal"":""45.00"",""unitPrice"":""45.00"",""productName"":""Epitalon 10mg""}],""grandTotal"":""55.00"",""deliveryMethod"":""Royal Mail""}}","""2026-04-17T11:41:46.197Z"""
"478a88b4-e9dc-4a4b-9fce-9638d7b05f2c","siliconspectre","group_buy","group_buy.joined","GW5JW",,"customer","{""phase"":""active"",""groupBuyId"":""GW5JW"",""groupBuyName"":""Autopen GB""}","""2026-04-17T08:09:36.924Z"""
