id,recipient_type,recipient_username,recipient_chat_id,message_text,sent_at,delivered,error_message
213,admin,,6178447383,"🙋 <b>New Customer</b>
@sepechii just registered an account.",2026-04-18 18:50:44.863452+00,t,
214,user,ploddingalong,7614046261,"✏️ <b>Order Updated</b>
Your order <code>#5392</code> has been updated.
From: @ploddingalong
New Total: $345.00
Delivery: Royal Mail",2026-04-18 19:02:53.821008+00,t,
215,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#5392</code>
By: @ploddingalong
• Retatrutide 50mg ×1 @ $205.00 = $205.00
• Orforglipron 12mg ×1 @ $130.00 = $130.00
Delivery: Royal Mail ($10.00)
New Total: $345.00",2026-04-18 19:02:53.873415+00,t,
216,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#1664</code>
By: @del boy6666
• BAC water 3ml ×2 @ $15.00 = $30.00
• BPC 157 10mg ×1 @ $45.00 = $45.00
• BPC 5mg / TB4 5mg Blend ×1 @ $80.00 = $80.00
• DSIP 5mg ×1 @ $35.00 = $35.00
• Epitalon 10mg ×1 @ $45.00 = $45.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• GHK-CU 50mg ×0.5 @ $40.00 = $20.00
• Melanotan II 10mg ×0.5 @ $40.00 = $20.00
• TB500 (TB4) 10mg ×1 @ $85.00 = $85.00
• Melanotan I 10mg ×0.5 @ $50.00 = $25.00
• Ara-290 16mg ×1 @ $60.00 = $60.00
• Oxytocin 10mg (<99) ×0.5 @ $60.00 = $30.00
• Retatrutide 20mg ×0.5 @ $120.00 = $60.00
• Semaglutide 10mg ×1 @ $55.00 = $55.00
Delivery: Royal Mail ($10.00)
New Total: $651.00",2026-04-18 19:03:18.558879+00,f,"Bad Request: can't parse entities: Unsupported start tag ""99)"" at byte offset 539"
217,user,del boy6666,556475506,"✏️ <b>Order Updated</b>
Your order <code>#1664</code> has been updated.
From: @del boy6666
New Total: $651.00
Delivery: Royal Mail",2026-04-18 19:03:18.657155+00,t,
218,admin,,6178447383,"🙋 <b>New Customer</b>
@pompatak just registered an account.",2026-04-18 19:11:36.680366+00,t,
219,user,m8baros,8284345141,"🛒 <b>Order Placed!</b>
Your order <code>#4606</code> has been submitted.
GB: <b>Uther April GB</b>
Organiser: Admin
From: @m8baros
Date: 18 Apr 2026
Order Total: <b>$1073.00</b>
Items:
  • Thymosin Alpha-1 10mg ×2
  • KPV & GHK-CU Blend ×2
  • Prostamax 20mg ×1
  • Cartalax 20mg ×1
  • Pinealon 20mg ×1
  • Ara-290 16mg ×2
  • Vesugen 20mg ×1
Total Qty: 10
Delivery: InPost
Tip: $0.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 19:20:02.964632+00,t,
220,admin,,6178447383,"🆕 <b>New Order</b> <code>#4606</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @m8baros
Payment: Unpaid
• Thymosin Alpha-1 10mg ×2 @ $125.00 = $250.00
• KPV & GHK-CU Blend ×2 @ $110.00 = $220.00
• Prostamax 20mg ×1 @ $120.00 = $120.00
• Cartalax 20mg ×1 @ $120.00 = $120.00
• Pinealon 20mg ×1 @ $120.00 = $120.00
• Ara-290 16mg ×2 @ $60.00 = $120.00
• Vesugen 20mg ×1 @ $120.00 = $120.00
Delivery: InPost ($3.00)
User Total: $1073.00",2026-04-18 19:20:03.051307+00,t,
221,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#4423</code>
By: @retarequired
• SS-31 50mg ×1 @ $230.00 = $230.00
• Thymosin Alpha-1 10mg ×1 @ $125.00 = $125.00
• Epitalon 10mg ×1 @ $45.00 = $45.00
• Mots-C 10mg ×1 @ $55.00 = $55.00
Delivery: InPost ($3.00)
Tip: $10.00
New Total: $468.00",2026-04-18 19:22:01.669449+00,t,
222,admin,,6178447383,"🙋 <b>New Customer</b>
@aeonflx just registered an account.",2026-04-18 19:25:11.169061+00,t,
223,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#4606</code>
By: @m8baros
• Thymosin Alpha-1 10mg ×1 @ $125.00 = $125.00
• KPV & GHK-CU Blend ×1 @ $110.00 = $110.00
• Prostamax 20mg ×1 @ $120.00 = $120.00
• Cartalax 20mg ×1 @ $120.00 = $120.00
• Pinealon 20mg ×1 @ $120.00 = $120.00
• Ara-290 16mg ×2 @ $60.00 = $120.00
• Vesugen 20mg ×1 @ $120.00 = $120.00
Delivery: InPost ($3.00)
New Total: $838.00",2026-04-18 19:30:16.166663+00,t,
224,user,m8baros,8284345141,"✏️ <b>Order Updated</b>
Your order <code>#4606</code> has been updated.
From: @m8baros
New Total: $838.00
Delivery: InPost",2026-04-18 19:30:16.193075+00,t,
225,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#1250</code>
By: @jayjo8
• Melanotan II 10mg ×1 @ $40.00 = $40.00
• Adipotide 10mg ×1 @ $165.00 = $165.00
• Cerebrolysin 30mg GMP 10ml 10vials ×1 @ $45.00 = $45.00
• Vesilute 20mg ×1 @ $120.00 = $120.00
• Retatrutide 40mg ×1 @ $165.00 = $165.00
• Tesamorelin 20mg ×1 @ $220.00 = $220.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
Delivery: Royal Mail ($10.00)
Tip: $5.00
New Total: $821.00",2026-04-18 19:43:53.57699+00,t,
226,user,jayjo8,7660265361,"✏️ <b>Order Updated</b>
Your order <code>#1250</code> has been updated.
From: @jayjo8
New Total: $821.00
Delivery: Royal Mail",2026-04-18 19:43:53.616515+00,t,
227,user,jord133,7523582709,"✏️ <b>Order Updated</b>
Your order <code>#2894</code> has been updated.
From: @jord133
New Total: $163.00
Delivery: InPost",2026-04-18 20:05:14.943817+00,t,
228,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#2894</code>
By: @jord133
• Retatrutide 30mg ×1 @ $155.00 = $155.00
Delivery: InPost ($3.00)
Tip: $5.00
New Total: $163.00",2026-04-18 20:05:14.954873+00,t,
229,admin,,6178447383,"🙋 <b>New Customer</b>
@jay0485 just registered an account.",2026-04-18 20:06:22.61818+00,t,
230,admin,,6178447383,"🙋 <b>New Customer</b>
@fwbotelho just registered an account.",2026-04-18 20:09:12.602659+00,t,
231,admin,,6178447383,"🙋 <b>New Customer</b>
@thebigsweed just registered an account.",2026-04-18 20:21:30.682226+00,t,
232,admin,,6178447383,"🆕 <b>New Order</b> <code>#1770</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @thebigsweed
Payment: Unpaid
• Glutathione 1500mg GMP 20ml 10vials ×1 @ $85.00 = $85.00
• KPV & GHK-CU Blend ×1 @ $110.00 = $110.00
• Na Semax 10mg ×1 @ $70.00 = $70.00
• Na Selank 10mg ×1 @ $70.00 = $70.00
Delivery: Royal Mail ($10.00)
User Total: $345.00",2026-04-18 20:33:20.780797+00,t,
233,user,sh4n_97,5078407133,"🛒 <b>Order Placed!</b>
Your order <code>#4754</code> has been submitted.
GB: <b>Uther April GB</b>
Organiser: Admin
From: @sh4n_97
Date: 18 Apr 2026
Order Total: <b>$122.50</b>
Items:
  • Cagrilintide 10mg ×0.5
  • Selank 10mg ×0.5
Total Qty: 1
Delivery: Royal Mail
Tip: $0.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 20:36:43.853983+00,t,
234,admin,,6178447383,"🆕 <b>New Order</b> <code>#4754</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @sh4n_97
Payment: Unpaid
• Cagrilintide 10mg ×0.5 @ $170.00 = $85.00
• Selank 10mg ×0.5 @ $55.00 = $27.50
Delivery: Royal Mail ($10.00)
User Total: $122.50",2026-04-18 20:36:43.85908+00,t,
235,user,m8baros,8284345141,"✏️ <b>Order Updated</b>
Your order <code>#4606</code> has been updated.
From: @m8baros
New Total: $1263.00
Delivery: InPost",2026-04-18 20:42:17.330753+00,t,
236,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#4606</code>
By: @m8baros
• Thymosin Alpha-1 10mg ×2 @ $125.00 = $250.00
• KPV & GHK-CU Blend ×1 @ $110.00 = $110.00
• Prostamax 20mg ×1 @ $120.00 = $120.00
• Cartalax 20mg ×1 @ $120.00 = $120.00
• Pinealon 20mg ×1 @ $120.00 = $120.00
• Ara-290 16mg ×2 @ $60.00 = $120.00
• Vesugen 20mg ×1 @ $120.00 = $120.00
• HGH 10IU ×6 @ $50.00 = $300.00
Delivery: InPost ($3.00)
New Total: $1263.00",2026-04-18 20:42:17.338373+00,t,
237,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#1770</code>
By: @thebigsweed
• Glutathione 1500mg GMP 20ml 10vials ×1 @ $85.00 = $85.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• Na Semax 10mg ×1 @ $70.00 = $70.00
• Na Selank 10mg ×1 @ $70.00 = $70.00
• KPV 10mg ×1 @ $60.00 = $60.00
Delivery: Royal Mail ($10.00)
New Total: $346.00",2026-04-18 20:43:33.871042+00,t,
238,user,,8257967566,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 20:47:09.09762+00,t,
239,user,,8257967566,"✅ <b>Linked!</b> Your Telegram is now connected to your @b_johannessen account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 20:47:24.237095+00,t,
240,admin,,6178447383,"🙋 <b>New Customer</b>
@oerange91 just registered an account.",2026-04-18 20:54:02.100569+00,t,
241,user,,1852557430,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 20:54:37.41448+00,t,
242,user,,7869314429,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 20:56:28.588416+00,t,
243,user,,1852557430,"✅ <b>Linked!</b> Your Telegram is now connected to your @oerange91 account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 20:58:11.561826+00,t,
244,user,,1852557430,"✅ <b>Connection confirmed!</b>
Your Telegram is successfully linked to your Peps Anonymous account.
You'll receive notifications here for order updates, payments, and status changes.",2026-04-18 20:58:20.365167+00,t,
245,user,,1852557430,"✅ <b>Connection confirmed!</b>
Your Telegram is successfully linked to your Peps Anonymous account.
You'll receive notifications here for order updates, payments, and status changes.",2026-04-18 20:58:25.934013+00,t,
246,admin,,6178447383,"🆕 <b>New Order</b> <code>#8231</code>
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @antfrenchy
Payment: Unpaid
• Gensupen2 ×2 @ £8.50 = £17.00
• Convipen ×1 @ £8.50 = £8.50
Delivery: InPost or RM QR Code (£0.00)
User Total: £25.50",2026-04-18 21:07:44.5823+00,t,
247,admin,,6178447383,"🙋 <b>New Customer</b>
@pizzalieferant14 just registered an account.",2026-04-18 21:17:03.392957+00,t,
248,admin,,6178447383,"🙋 <b>New Customer</b>
@marwhy15 just registered an account.",2026-04-18 21:32:51.985938+00,t,
249,admin,,6178447383,"🙋 <b>New Customer</b>
@riazjones just registered an account.",2026-04-18 21:36:29.854659+00,t,
250,user,,7726796760,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 21:36:47.077766+00,t,
251,admin,,6178447383,"🙋 <b>New Customer</b>
@lupos256 just registered an account.",2026-04-18 21:44:06.457038+00,t,
252,user,,981295341,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 21:44:32.198266+00,t,
253,user,,981295341,"✅ <b>Linked!</b> Your Telegram is now connected to your @lupos256 account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 21:44:38.529239+00,t,
254,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#8337</code>
By: @lovekitten88a
• AOD-9604 5mg ×2 @ $70.00 = $140.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• BPC 5mg / TB4 5mg Blend ×1 @ $80.00 = $80.00
• Retatrutide 10mg ×0.5 @ $95.00 = $47.50
• GHK-CU 50mg ×0.5 @ $40.00 = $20.00
• BAC water 3ml ×1 @ $15.00 = $15.00
Delivery: InPost ($3.00)
Tip: $5.00
New Total: $361.50",2026-04-18 21:45:34.80593+00,t,
255,user,lovekitten88a,8766486387,"✏️ <b>Order Updated</b>
Your order <code>#8337</code> has been updated.
From: @lovekitten88a
New Total: $361.50
Delivery: InPost",2026-04-18 21:45:34.838416+00,t,
256,admin,,6178447383,"🙋 <b>New Customer</b>
@sukidhanju just registered an account.",2026-04-18 21:46:59.091726+00,t,
257,user,,8620454827,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 21:50:44.108731+00,t,
258,user,,8620454827,"✅ <b>Linked!</b> Your Telegram is now connected to your @sukidhanju account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 21:50:50.54304+00,t,
259,user,,8620454827,"✅ <b>Connection confirmed!</b>
Your Telegram is successfully linked to your Peps Anonymous account.
You'll receive notifications here for order updates, payments, and status changes.",2026-04-18 21:51:27.574174+00,t,
260,admin,,6178447383,"🆕 <b>New Order</b> <code>#4042</code>
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @adev81
Payment: Unpaid
• Convipen ×2 @ £8.50 = £17.00
Delivery: InPost or RM QR Code (£0.00)
Tip: £3.00
User Total: £20.00",2026-04-18 21:54:30.365689+00,t,
261,user,adev81,1102779779,"🛒 <b>Order Placed!</b>
Your order <code>#4042</code> has been submitted.
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @adev81
Date: 18 Apr 2026
Order Total: <b>£20.00</b>
Items:
  • Convipen ×2
Total Qty: 2
Delivery: InPost or RM QR Code
Tip: £3.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 21:54:30.394952+00,t,
262,admin,,6178447383,"🙋 <b>New Customer</b>
@rohirims just registered an account.",2026-04-18 21:56:56.750783+00,t,
263,admin,,6178447383,"🆕 <b>New Order</b> <code>#3374</code>
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @sukidhanju
Payment: Unpaid
• Convipen ×2 @ £8.50 = £17.00
Delivery: InPost or RM QR Code (£0.00)
User Total: £17.00",2026-04-18 21:58:36.349753+00,t,
264,user,sukidhanju,8620454827,"🛒 <b>Order Placed!</b>
Your order <code>#3374</code> has been submitted.
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @sukidhanju
Date: 18 Apr 2026
Order Total: <b>£17.00</b>
Items:
  • Convipen ×2
Total Qty: 2
Delivery: InPost or RM QR Code
Tip: £0.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 21:58:36.35721+00,t,
265,admin,,6178447383,"🙋 <b>New Customer</b>
@rcoutada@proton.me just registered an account.",2026-04-18 22:00:18.143312+00,t,
266,user,,776957379,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 22:00:34.704855+00,t,
267,user,,776957379,"✅ <b>Linked!</b> Your Telegram is now connected to your @rcoutada@proton.me account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 22:01:00.643213+00,t,
268,user,,776957379,"✅ <b>Connection confirmed!</b>
Your Telegram is successfully linked to your Peps Anonymous account.
You'll receive notifications here for order updates, payments, and status changes.",2026-04-18 22:01:06.963851+00,t,
269,user,lupos256,981295341,"🛒 <b>Order Placed!</b>
Your order <code>#4625</code> has been submitted.
GB: <b>Uther April GB</b>
Organiser: Admin
From: @lupos256
Date: 18 Apr 2026
Order Total: <b>$220.00</b>
Items:
  • Melanotan I 10mg ×1
  • KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg) ×1
Total Qty: 2
Delivery: Royal Mail
Tip: $0.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 22:05:40.872157+00,t,
270,admin,,6178447383,"🆕 <b>New Order</b> <code>#4625</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @lupos256
Payment: Unpaid
• Melanotan I 10mg ×1 @ $50.00 = $50.00
• KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg) ×1 @ $160.00 = $160.00
Delivery: Royal Mail ($10.00)
User Total: $220.00",2026-04-18 22:05:40.888569+00,t,
271,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#9216</code>
By: @lizzie2391
• Retatrutide 40mg ×1 @ $165.00 = $165.00
Delivery: InPost ($0.00)
Tip: $3.00
New Total: $168.00",2026-04-18 22:06:13.717808+00,t,
272,user,lizzie2391,7529254125,"✏️ <b>Order Updated</b>
Your order <code>#9216</code> has been updated.
From: @lizzie2391
New Total: $168.00
Delivery: InPost",2026-04-18 22:06:13.736555+00,t,
273,admin,,6178447383,"🆕 <b>New Order</b> <code>#8320</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @lurchiderlurch
Payment: Unpaid
• GHK-CU 50mg ×1 @ $40.00 = $40.00
• SS-31 10mg ×1 @ $75.00 = $75.00
• Mots-C 20mg ×1 @ $95.00 = $95.00
• Tesa 5mg / Ipa 5mg Blend ×0.5 @ $110.00 = $55.00
• AOD-9604 5mg ×0.5 @ $70.00 = $35.00
• Semax 10mg ×0.5 @ $55.00 = $27.50
Delivery: InPost ($3.00)
User Total: $330.50",2026-04-18 22:08:06.289555+00,t,
274,admin,,6178447383,"🆕 <b>New Order</b> <code>#2146</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @ellie2603
Payment: Unpaid
• Tirzepatide 30mg ×3 @ $90.00 = $270.00
• Retatrutide 30mg ×1 @ $155.00 = $155.00
• Retatrutide 20mg ×1 @ $120.00 = $120.00
• Mots-C 10mg ×1 @ $55.00 = $55.00
• Mots-C 40mg ×1 @ $160.00 = $160.00
• Epitalon 10mg ×1 @ $45.00 = $45.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• Tirzepatide 60mg ×2 @ $135.00 = $270.00
• GHK-CU 50mg ×1 @ $40.00 = $40.00
Delivery: InPost ($3.00)
Tip: $5.00
User Total: $1174.00",2026-04-18 22:13:34.182129+00,t,
275,user,ellie2603,7630378299,"🛒 <b>Order Placed!</b>
Your order <code>#2146</code> has been submitted.
GB: <b>Uther April GB</b>
Organiser: Admin
From: @ellie2603
Date: 18 Apr 2026
Order Total: <b>$1174.00</b>
Items:
  • Tirzepatide 30mg ×3
  • Retatrutide 30mg ×1
  • Retatrutide 20mg ×1
  • Mots-C 10mg ×1
  • Mots-C 40mg ×1
  • Epitalon 10mg ×1
  • GHK-CU 100mg ×1
  • Tirzepatide 60mg ×2
  • GHK-CU 50mg ×1
Total Qty: 12
Delivery: InPost
Tip: $5.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 22:13:34.194337+00,t,
276,admin,,6178447383,"🙋 <b>New Customer</b>
@bigq8888 just registered an account.",2026-04-18 22:13:50.71332+00,t,
277,user,,8201108059,"👋 <b>Welcome!</b>
To link your Peps Anonymous account:
1. Go to your Profile in the app
2. Open <b>Telegram Notifications</b>
3. Tap <b>Link Telegram</b> to get a code
4. Send <code>/link YOUR_CODE</code> here
Send /stop to unlink at any time.",2026-04-18 22:14:38.613897+00,t,
278,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#8337</code>
By: @lovekitten88a
• AOD-9604 5mg ×2 @ $70.00 = $140.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• BPC 5mg / TB4 5mg Blend ×1 @ $80.00 = $80.00
• Retatrutide 20mg ×0.5 @ $120.00 = $60.00
• GHK-CU 50mg ×0.5 @ $40.00 = $20.00
• BAC water 3ml ×0.5 @ $15.00 = $7.50
Delivery: InPost ($3.00)
Tip: $5.00
New Total: $366.50",2026-04-18 22:14:40.490938+00,t,
279,user,lovekitten88a,8766486387,"✏️ <b>Order Updated</b>
Your order <code>#8337</code> has been updated.
From: @lovekitten88a
New Total: $366.50
Delivery: InPost",2026-04-18 22:14:40.51425+00,t,
280,user,,8201108059,"✅ <b>Linked!</b> Your Telegram is now connected to your @bigq8888 account.
You'll receive notifications here for order updates, payments, and more.
Send /stop at any time to unlink.",2026-04-18 22:14:43.252756+00,t,
281,admin,,6178447383,"🆕 <b>New Order</b> <code>#4497</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @bigq8888
Payment: Unpaid
• Retatrutide 30mg ×2 @ $155.00 = $310.00
• Retatrutide 20mg ×2 @ $120.00 = $240.00
Delivery: InPost ($3.00)
Tip: $3.00
User Total: $556.00",2026-04-18 22:15:38.91318+00,t,
282,user,bigq8888,8201108059,"🛒 <b>Order Placed!</b>
Your order <code>#4497</code> has been submitted.
GB: <b>Uther April GB</b>
Organiser: Admin
From: @bigq8888
Date: 18 Apr 2026
Order Total: <b>$556.00</b>
Items:
  • Retatrutide 30mg ×2
  • Retatrutide 20mg ×2
Total Qty: 4
Delivery: InPost
Tip: $3.00
Payment: Unpaid
<a href=""https://peps-anonymous.replit.app/account"">View your orders →</a>",2026-04-18 22:15:38.9322+00,t,
283,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#4110</code>
By: @littledragon25
• KPV 500mcg Tablets ×1 @ $55.00 = $55.00
• DSIP 5mg ×1 @ $35.00 = $35.00
Delivery: InPost ($3.00)
New Total: $93.00",2026-04-18 22:18:57.270589+00,t,
284,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#4110</code>
By: @littledragon25
• KPV 500mcg Tablets ×1 @ $55.00 = $55.00
• Cagrilintide 5mg ×1 @ $90.00 = $90.00
Delivery: InPost ($3.00)
New Total: $148.00",2026-04-18 22:24:55.65847+00,t,
285,user,ellie2603,7630378299,"✏️ <b>Order Updated</b>
Your order <code>#2146</code> has been updated.
From: @ellie2603
New Total: $1039.00
Delivery: InPost",2026-04-18 22:27:33.051444+00,t,
286,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#2146</code>
By: @ellie2603
• Tirzepatide 30mg ×3 @ $90.00 = $270.00
• Retatrutide 30mg ×1 @ $155.00 = $155.00
• Retatrutide 20mg ×1 @ $120.00 = $120.00
• Mots-C 10mg ×1 @ $55.00 = $55.00
• Mots-C 40mg ×1 @ $160.00 = $160.00
• Epitalon 10mg ×1 @ $45.00 = $45.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• Tirzepatide 60mg ×1 @ $135.00 = $135.00
• GHK-CU 50mg ×1 @ $40.00 = $40.00
Delivery: InPost ($3.00)
Tip: $5.00
New Total: $1039.00",2026-04-18 22:27:33.053134+00,t,
287,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#8337</code>
By: @lovekitten88a
• AOD-9604 5mg ×3 @ $70.00 = $210.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• BPC 5mg / TB4 5mg Blend ×1 @ $80.00 = $80.00
• GHK-CU 50mg ×0.5 @ $40.00 = $20.00
Delivery: InPost ($3.00)
Tip: $5.00
New Total: $369.00",2026-04-18 22:31:24.41585+00,t,
288,user,lovekitten88a,8766486387,"✏️ <b>Order Updated</b>
Your order <code>#8337</code> has been updated.
From: @lovekitten88a
New Total: $369.00
Delivery: InPost",2026-04-18 22:31:24.428923+00,t,
289,admin,,6178447383,"🆕 <b>New Order</b> <code>#6948</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @sepechii
Payment: Unpaid
• Kisspeptin 10mg ×1 @ $70.00 = $70.00
• Retatrutide 20mg ×1 @ $120.00 = $120.00
• KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg) ×1 @ $160.00 = $160.00
• GHK-CU 10g Raw ×1 @ $85.00 = $85.00
Delivery: InPost ($3.00)
User Total: $438.00",2026-04-18 22:33:11.446767+00,t,
290,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#6948</code>
By: @sepechii
• Retatrutide 20mg ×1 @ $120.00 = $120.00
• KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg) ×1 @ $160.00 = $160.00
Delivery: InPost ($3.00)
New Total: $283.00",2026-04-18 22:35:04.677332+00,t,
291,admin,,6178447383,"🆕 <b>New Order</b> <code>#3421</code>
GB: <b>Autopen GB</b>
Organiser: @mkp_uk
From: @alexlg13
Payment: Unpaid
• Convipen ×3 @ £8.50 = £25.50
Delivery: InPost or RM QR Code (£0.00)
User Total: £25.50",2026-04-18 22:46:45.291027+00,t,
292,user,sukidhanju,8620454827,"💰 <b>Payment Confirmed!</b>
Payment for order <code>#3374</code> has been confirmed.
GB: <b>Autopen GB</b>
From: @sukidhanju
User Total: £17.00
Delivery: InPost or RM QR Code
Payment: Paid
Thank you!
<a href=""https://saltandpeps.co.uk/account"">View your orders →</a>",2026-04-18 22:55:51.981655+00,t,
293,admin,,6178447383,"🆕 <b>New Order</b> <code>#3855</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @sophie.mackenzie09@gmail.com
Payment: Unpaid
• Tirzepatide 45mg ×1 @ $115.00 = $115.00
• Mots-C 10mg ×1 @ $55.00 = $55.00
Delivery: InPost ($3.00)
Tip: $5.00
User Total: $178.00",2026-04-18 23:16:27.541281+00,t,
294,admin,,6178447383,"🙋 <b>New Customer</b>
@niallerr just registered an account.",2026-04-19 01:11:44.770699+00,t,
295,admin,,6178447383,"🆕 <b>New Order</b> <code>#5944</code>
GB: <b>Uther April GB</b>
Organiser: Admin
From: @niallerr
Payment: Unpaid
• BPC 157 10mg ×1 @ $45.00 = $45.00
• Mots-C 20mg ×1 @ $95.00 = $95.00
Delivery: InPost ($3.00)
User Total: $143.00",2026-04-19 01:15:10.927853+00,t,
296,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#5944</code>
By: @niallerr
• BPC 157 10mg ×1 @ $45.00 = $45.00
• Mots-C 20mg ×1 @ $95.00 = $95.00
Delivery: InPost ($3.00)
New Total: $143.00",2026-04-19 01:16:34.417453+00,t,
297,user,monchitomadrid,1506554811,"✏️ <b>Order Updated</b>
Your order <code>#8498</code> has been updated.
From: @monchitomadrid
New Total: $294.00
Delivery: InPost",2026-04-19 03:17:06.384695+00,t,
298,admin,,6178447383,"✏️ <b>Order Edited</b> <code>#8498</code>
By: @monchitomadrid
• BPC 5mg / TB4 5mg Blend ×1 @ $80.00 = $80.00
• Selank 10mg ×1 @ $55.00 = $55.00
• Semax 10mg ×1 @ $55.00 = $55.00
• GHK-CU 100mg ×1 @ $51.00 = $51.00
• HGH 10IU ×1 @ $50.00 = $50.00
Delivery: InPost ($3.00)
New Total: $294.00",2026-04-19 03:17:06.426589+00,t,
