id,telegram_username,event_category,event_type,entity_id,actor_username,actor_type,metadata,created_at
be3d5d47-e276-4dba-a6a7-b619a63763ce,azulrob,account,account.created,,,customer,"{""telegramUsername"": ""azulrob"", ""registrationTimestamp"": ""2026-04-17T06:59:26.246Z""}",2026-04-17 06:59:26.339891+00
d2b27801-357a-4034-81bb-6246d8bff0b0,fizzybubblech1,account,account.created,,,customer,"{""telegramUsername"": ""fizzybubblech1"", ""registrationTimestamp"": ""2026-04-21T20:37:03.919Z""}",2026-04-21 20:37:04.009887+00
4eeebdd8-7710-4ef4-aa2f-3497f28964dc,danwill108,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-30 08:52:34.511535+00
73dbe7e4-df5b-4718-8a9e-79d9b181d4e2,snowhite_ak,account,account.created,,,customer,"{""telegramUsername"": ""snowhite_ak"", ""registrationTimestamp"": ""2026-05-05T21:18:45.293Z""}",2026-05-05 21:18:45.378546+00
7e1e7d23-9d3a-4567-8aba-52f8fbf48129,ajer6130,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:11:59.291893+00
30131f57-6e80-4cda-8604-8d9347858c1f,echopale,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:13:50.573548+00
25c98e57-c1b7-475e-854a-970db26d7f80,j1m_e,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 13:30:57.157292+00
bb7c2420-8eaf-4b85-b41d-6b9db55400d9,griffog,account,account.created,,,customer,"{""telegramUsername"": ""griffog"", ""registrationTimestamp"": ""2026-04-14T21:29:00.101Z""}",2026-04-14 21:29:00.185472+00
5f757a9d-8158-4168-a690-fdd864a566ef,kabz82,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-15 11:19:56.382858+00
ca430ab3-2f49-4bd7-9779-b33b7f2a1488,sh4n_97,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-15 11:22:21.407354+00
20462e64-c144-4093-9154-4891f97a19ff,jez57,account,account.created,,,customer,"{""telegramUsername"": ""jez57"", ""registrationTimestamp"": ""2026-04-15T11:53:16.243Z""}",2026-04-15 11:53:16.33087+00
36c04627-1a96-40b2-bb1e-63439ea482c3,j4mes_r,compound,compound.log_created,eec02d31-4f30-4aef-ab90-535979024ac0,,customer,"{""notes"": null, ""route"": ""SubQ"", ""endDate"": null, ""doseUnit"": ""mg"", ""frequency"": ""Other"", ""startDate"": ""2026-04-14"", ""doseAmount"": 1, ""compoundName"": ""BPC-157"", ""compoundType"": ""Peptide""}",2026-04-15 05:42:31.435545+00
32415f09-2731-469e-b34a-12ea7d1dcb13,j4mes_r,compound,compound.log_created,53ea1380-7fff-4704-8f4d-1d02baa258d4,,customer,"{""notes"": null, ""route"": ""IM"", ""endDate"": null, ""doseUnit"": ""mg"", ""frequency"": ""Other"", ""startDate"": ""2026-04-14"", ""doseAmount"": 45, ""compoundName"": ""Testosterone Cypionate (TRT)"", ""compoundType"": ""TRT""}",2026-04-15 05:45:47.620438+00
28d8c7f6-20cb-4812-bafd-ee0272b9f431,iam0121,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:29:34.525537+00
4c534d31-10b2-43d6-b397-6d309b7259c6,cwissuk,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:31:30.977931+00
9e848565-26ab-40a0-8240-f25c2be41c38,jack3798,order,order.deleted,e962662e-6350-43e3-a77d-733c56c95d28,,customer,"{""snapshot"": {""id"": ""e962662e-6350-43e3-a77d-733c56c95d28"", ""code"": ""5858"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""135.00"", ""unitPrice"": ""135.00"", ""productName"": ""Cagrilintide 10mg""}], ""grandTotal"": ""145.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-15 13:41:37.08066+00
6c713dd9-2340-4496-a23c-9d0b78ca3dcf,mr_rusty67,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:05:42.296167+00
1b9f2634-938a-4fd2-86a1-f5d8f1223ed0,jklon77,account,account.created,,,customer,"{""telegramUsername"": ""jklon77"", ""registrationTimestamp"": ""2026-04-15T10:11:07.408Z""}",2026-04-15 10:11:07.497017+00
ec7f0bf9-536c-4426-b409-b4e4af63eede,lh100498,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:36:26.801231+00
1660928e-c15f-42d6-8ca6-233f0c1ab006,ajer6130,account,account.created,,,customer,"{""telegramUsername"": ""ajer6130"", ""registrationTimestamp"": ""2026-04-15T10:35:14.890Z""}",2026-04-15 10:35:14.976135+00
114f0da8-fbce-4403-bbd3-afa86ac1d20b,galya_mihalkova,account,account.created,,,customer,"{""telegramUsername"": ""galya_mihalkova"", ""registrationTimestamp"": ""2026-04-15T10:46:01.081Z""}",2026-04-15 10:46:01.173528+00
b1ebed48-98f1-41e6-bd96-5aa48e791398,jeeunit,order,order.deleted,6ad92c21-e8d9-40a1-9117-22abc6bc1bab,,customer,"{""snapshot"": {""id"": ""6ad92c21-e8d9-40a1-9117-22abc6bc1bab"", ""code"": ""2799"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""0.50"", ""lineTotal"": ""37.50"", ""unitPrice"": ""75.00"", ""productName"": ""SS-31 10mg""}], ""grandTotal"": ""47.50"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-15 11:37:18.402026+00
d9ae7bfd-71c8-4ca2-ae16-020757bf99a7,sublantis,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:05:47.201238+00
33b6bde3-db3f-4e7e-aefd-c68497c78ebc,clarke212,account,account.created,,,customer,"{""telegramUsername"": ""clarke212"", ""registrationTimestamp"": ""2026-04-15T18:44:52.202Z""}",2026-04-15 18:44:52.209697+00
f20e47d1-20a5-4534-b1e3-bd3de59974cf,amayoe,account,account.created,,,customer,"{""telegramUsername"": ""amayoe"", ""registrationTimestamp"": ""2026-04-15T11:43:11.889Z""}",2026-04-15 11:43:11.898685+00
fbcfa6ad-5685-420f-88f3-8a02993207eb,amayoe,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:44:33.555674+00
7dff6094-2a27-41d8-aeb7-9c2a72328b20,sh4n_97,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-15 12:10:52.749737+00
3c44d64f-eac4-4e04-944e-b892b3463d63,magxvv,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-16 17:50:34.730926+00
9bad622f-7244-4779-b5f1-f0d73550564d,blunderboy6,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-27 22:47:07.429382+00
5be807e1-64e7-4b71-83c5-2ee8e53f4655,rossfstan79@gmail.com,account,account.created,,,customer,"{""telegramUsername"": ""rossfstan79@gmail.com"", ""registrationTimestamp"": ""2026-04-15T12:17:29.818Z""}",2026-04-15 12:17:29.825722+00
2313adff-5592-4bf6-8649-0f6bfa9d3a45,hagridv99,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 20:13:30.166069+00
c70bf765-18b4-467a-b92e-b4a896c9294c,r1chmo,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:27:59.676329+00
55667a57-3362-47e7-a043-6e8452115c47,leilola1,account,account.created,,,customer,"{""telegramUsername"": ""leilola1"", ""registrationTimestamp"": ""2026-04-15T16:57:02.804Z""}",2026-04-15 16:57:02.812609+00
118ed4ee-999c-42f0-8308-18d0cce28eda,andorito,account,account.created,,,customer,"{""telegramUsername"": ""andorito"", ""registrationTimestamp"": ""2026-04-15T17:04:58.848Z""}",2026-04-15 17:04:58.855554+00
82996dc7-5ce4-4b40-92d9-bc2545f823fa,craigandnikki,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-16 21:51:02.403767+00
ef150056-c5f9-4af5-9ae1-4cf46f0c5106,burgertrain,order,order.deleted,dc3ff13a-c023-44db-827a-6a9895319108,,customer,"{""snapshot"": {""id"": ""dc3ff13a-c023-44db-827a-6a9895319108"", ""code"": ""7225"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""25.00"", ""unitPrice"": ""25.00"", ""productName"": ""BAC water 10ml""}], ""grandTotal"": ""35.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-30 11:48:09.691458+00
f3bc12f5-20cd-4ef0-b504-8d6ff38c402a,tikki,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 06:16:13.851102+00
1452907a-7459-4200-9943-7f9e41db280d,watteork,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-21 13:24:35.676692+00
ab806129-e04c-4df2-8745-fab892d643be,backtothepharma,account,account.created,,,customer,"{""telegramUsername"": ""backtothepharma"", ""registrationTimestamp"": ""2026-04-14T11:15:32.180Z""}",2026-04-14 11:15:32.187673+00
025228c7-9762-4e1b-b04f-5efaf7cdfc47,ow1818,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 13:32:56.51876+00
c1c33130-e84c-4eec-a51f-97329dff876c,sutherland82,account,account.created,,,customer,"{""telegramUsername"": ""sutherland82"", ""registrationTimestamp"": ""2026-04-15T11:14:01.215Z""}",2026-04-15 11:14:01.223738+00
aadad591-d01a-4d3d-96af-fe8c957e97cc,griffog,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-14 21:32:39.887223+00
06e550af-33ad-4065-8f41-ca4d906f2e86,zebble76,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:14:02.485425+00
0aff2f10-ab2d-46d7-834a-c8f3466d1cab,carpediem831,account,account.created,,,customer,"{""telegramUsername"": ""carpediem831"", ""registrationTimestamp"": ""2026-04-14T11:25:44.347Z""}",2026-04-14 11:25:44.435414+00
7d2f36ae-2468-4056-bc64-d1fc824ad84f,sutherland82,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:16:02.462828+00
47ecf504-0644-46fa-8714-259f44084290,kabz82,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:20:10.930418+00
ad6eb3a0-c822-4c92-9377-996db300fce6,alisxalis,account,account.created,,,customer,"{""telegramUsername"": ""alisxalis"", ""registrationTimestamp"": ""2026-04-14T11:28:37.034Z""}",2026-04-14 11:28:37.041947+00
2496c253-bc32-4a9a-b2b0-cb2d74763097,cchieft,account,account.created,,,customer,"{""telegramUsername"": ""cchieft"", ""registrationTimestamp"": ""2026-04-14T11:30:17.949Z""}",2026-04-14 11:30:18.037924+00
acf7c85c-67d4-42bb-b1ba-93eaf6071bf9,annamarie444,account,account.created,,,customer,"{""telegramUsername"": ""annamarie444"", ""registrationTimestamp"": ""2026-04-15T08:02:37.122Z""}",2026-04-15 08:02:37.215547+00
d232183b-b861-4c6d-bd57-0904d6e999c6,jklon1977,account,account.created,,,customer,"{""telegramUsername"": ""jklon1977"", ""registrationTimestamp"": ""2026-04-15T10:12:35.296Z""}",2026-04-15 10:12:35.385882+00
8b0a05c0-cb73-4d62-966b-a3b39e710a18,lizzie2391,account,account.created,,,customer,"{""telegramUsername"": ""lizzie2391"", ""registrationTimestamp"": ""2026-04-14T11:49:01.372Z""}",2026-04-14 11:49:01.478321+00
0521b602-8f0f-4fcb-98e9-9b8ea842c259,misosososo,account,account.created,,,customer,"{""telegramUsername"": ""misosososo"", ""registrationTimestamp"": ""2026-04-14T11:52:37.121Z""}",2026-04-14 11:52:37.128942+00
23fd7885-e21f-417f-8f69-f3bd10e1a943,david2427,account,account.created,,,customer,"{""telegramUsername"": ""david2427"", ""registrationTimestamp"": ""2026-04-14T11:53:32.751Z""}",2026-04-14 11:53:32.833117+00
cb1b94e3-b174-4332-ac16-9ba969eae104,sh4n_97,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:22:36.912893+00
7a74ae27-416b-464a-8f71-e2022e424b43,jez57,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:54:51.656952+00
0ed4d400-4683-4876-ac16-5b6748dc6550,alexmd07,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:01:08.52806+00
7e50be2d-d0b0-4819-8b89-fd40df6041e1,livejdm,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:06:12.5576+00
e794627b-7f52-4b01-8afb-e2100ee0037f,mand233,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:33:29.516315+00
e23bb337-7fc6-4d6f-bbe7-072640a8fa53,parsa,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-16 19:09:43.388399+00
c5ccdc45-1218-4016-913b-2fd3138e5321,emily_bleak,account,account.created,,,customer,"{""telegramUsername"": ""emily_bleak"", ""registrationTimestamp"": ""2026-04-15T11:36:29.726Z""}",2026-04-15 11:36:29.733161+00
7f2c8798-d951-4a0e-83e9-5267306c5e5e,emily_bleak,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:37:38.981824+00
cf3ed462-8f12-48fe-a4da-29bb0ff1bb0e,lupos256,order,order.deleted,38194300-7103-43cf-b602-afac9e3b6afa,,customer,"{""snapshot"": {""id"": ""38194300-7103-43cf-b602-afac9e3b6afa"", ""code"": ""4625"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""50.00"", ""unitPrice"": ""50.00"", ""productName"": ""Melanotan I 10mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""160.00"", ""unitPrice"": ""160.00"", ""productName"": ""KLOW (TB 10mg + BPC 10mg + KPV 10mg + GHK 50mg)""}], ""grandTotal"": ""220.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-18 22:06:34.474083+00
e8a33250-65ba-4ecb-a13e-7015d3286a7f,misosososo,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-15 12:12:30.310391+00
df917750-19ad-404d-871e-d76b55367529,oakandiron,account,account.created,,,customer,"{""telegramUsername"": ""oakandiron"", ""registrationTimestamp"": ""2026-04-15T12:12:42.120Z""}",2026-04-15 12:12:42.128213+00
6e435a25-cf7f-4bfb-b437-c0f8ccd59ec1,magxvv,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-16 19:24:19.895446+00
6f5533f6-4208-474a-8e86-d2986be0d1e3,vasendak,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-15 12:17:38.670907+00
c2a4540b-ab24-41bf-ab1c-f5c64ff8cf18,jakeh1992,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 16:42:17.203422+00
78b6410e-74e2-4986-8f36-5f3cde90ce25,k_andl,account,account.created,,,customer,"{""telegramUsername"": ""k_andl"", ""registrationTimestamp"": ""2026-04-15T16:51:47.915Z""}",2026-04-15 16:51:47.922737+00
59d231b8-3441-469b-9e25-4d1ca397ed2f,dorisdingbat,account,account.created,,,customer,"{""telegramUsername"": ""dorisdingbat"", ""registrationTimestamp"": ""2026-04-15T20:15:46.090Z""}",2026-04-15 20:15:46.097701+00
8c0487a9-39e7-40a4-87b1-43288eb3d0ea,j4mes_r,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:37:39.422137+00
0c7dad5d-614f-4e0e-9a2e-d418fe653f98,blunderboy6,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-27 22:47:15.86866+00
be008dfa-a6c4-4d2f-af30-f9d69df3e23e,ir1s91,account,account.created,,,customer,"{""telegramUsername"": ""ir1s91"", ""registrationTimestamp"": ""2026-05-03T09:44:58.777Z""}",2026-05-03 09:44:58.872915+00
44abe6c7-e908-4550-92b4-912998b21dd6,deexab,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-16 11:19:26.990889+00
96bbf515-9198-47b8-82b7-0e0258f3ebcd,johnt2026,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-23 21:17:28.830095+00
63d963b0-36e6-4650-8ad7-552759065774,pompatak,account,account.profile_updated,,admin,admin,"{""changedFields"": [""accountStatus""]}",2026-04-27 07:23:12.724611+00
61c1d710-7c27-4b19-baef-045816854d5c,wrighty_01,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-14 19:59:57.404889+00
49165826-fcc5-4cb3-b980-cc700ff49931,j_p_b8_2,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:51:46.106838+00
aa6a0722-4a59-4bcc-a54c-48436c45592b,ts96,account,account.created,,,customer,"{""telegramUsername"": ""07342696553"", ""registrationTimestamp"": ""2026-04-14T11:57:41.951Z""}",2026-04-14 11:57:42.035727+00
0ca8c3f4-c436-4919-b67e-623d3c0f50db,littlecrayon768,account,account.created,,,customer,"{""telegramUsername"": ""littlecrayon768"", ""registrationTimestamp"": ""2026-04-14T12:44:18.546Z""}",2026-04-14 12:44:18.641221+00
69c11d43-fba8-4a4f-bea0-1c36eb0bc77e,andyt2888,account,account.created,,,customer,"{""telegramUsername"": ""andyt2888"", ""registrationTimestamp"": ""2026-04-14T21:33:36.403Z""}",2026-04-14 21:33:36.493023+00
d94b8b5c-abe1-4c39-b987-41ceffbcec31,sh4n_97,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:14:10.626299+00
1ebc8cb6-9a74-4296-9857-a149756ede32,notmuchrom,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:16:48.907072+00
38d2cfeb-5c9c-4d90-8116-528528a02ab7,jackw5827,account,account.created,,,customer,"{""telegramUsername"": ""jackw5827"", ""registrationTimestamp"": ""2026-04-15T11:20:11.890Z""}",2026-04-15 11:20:11.89792+00
887f3b52-3c48-48bd-8261-cdb3dfb5deca,theseal99,account,account.created,,,customer,"{""telegramUsername"": ""theseal99"", ""registrationTimestamp"": ""2026-04-15T10:28:19.013Z""}",2026-04-15 10:28:19.104284+00
0ac30f8c-0d4a-43c1-9c2f-cf3c5664bf57,sh4n_97,group_buy,group_buy.left,GW5JW,,customer,"{""groupBuyId"": ""GW5JW""}",2026-04-15 11:56:03.362245+00
031e7f74-7aa8-4ffa-a9dd-d2f6b464e37c,sh4n_97,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:56:09.385059+00
3d63c967-7031-44ca-87e1-4a86d330766b,parsa,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-16 19:10:18.934881+00
623a236c-1ea9-4022-b128-219f14f14876,vasendak,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-17 15:27:54.457495+00
5af0eb90-c201-4c79-9eba-96f9e66b0677,jedibarnett,account,account.created,,,customer,"{""telegramUsername"": ""jedibarnett"", ""registrationTimestamp"": ""2026-04-15T11:34:03.422Z""}",2026-04-15 11:34:03.516574+00
052cb9b2-814e-4b35-9d4d-008ec8587c66,meowmeow365247,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 12:09:08.555891+00
488be426-7a0d-41c0-ac9f-7b36e9b23a63,jedibarnett,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:36:39.5164+00
fe490aa3-1e59-4d0d-acab-5e1ff8cb79c7,misosososo,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-15 12:11:37.751632+00
d4cd0b06-54f9-464f-b7ff-c5871cd12603,peboy43,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 15:38:43.979505+00
82bdaa44-4c3e-4bcc-86e6-7b682e84f7e7,scottietherealone,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:39:06.737151+00
99899827-4e96-4e8a-893f-806df3d1f41b,stevey26,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-15 11:41:31.009896+00
a31928ce-03ba-4cca-b03f-7d389f323980,parsa,account,account.created,,,customer,"{""telegramUsername"": ""parsa"", ""registrationTimestamp"": ""2026-04-15T16:06:44.288Z""}",2026-04-15 16:06:44.296038+00
306accac-810b-4866-9a13-0e4614c1aeb7,leanboost,account,account.created,,,customer,"{""telegramUsername"": ""leanboost"", ""registrationTimestamp"": ""2026-04-27T23:16:36.857Z""}",2026-04-27 23:16:36.865317+00
2000d146-7216-4f57-a995-6de6aa62c670,jack3798,order,order.deleted,e687b200-c7eb-4108-ba22-51306d33858d,,customer,"{""snapshot"": {""id"": ""e687b200-c7eb-4108-ba22-51306d33858d"", ""code"": ""8122"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""2.00"", ""lineTotal"": ""23.06"", ""unitPrice"": ""11.53"", ""productName"": ""Gensupen2""}, {""quantity"": ""1.00"", ""lineTotal"": ""11.53"", ""unitPrice"": ""11.53"", ""productName"": ""Convipen""}], ""grandTotal"": ""34.59"", ""deliveryMethod"": ""InPost or RM QR Code""}}",2026-04-15 16:52:37.660474+00
e578cd7e-7664-4319-8b53-d67741a5ce17,dmarq6,account,account.created,,,customer,"{""telegramUsername"": ""dmarq6"", ""registrationTimestamp"": ""2026-04-16T21:25:56.824Z""}",2026-04-16 21:25:56.91384+00
270c10dd-c94f-4d9e-9541-b1d1594ae3f8,burgertrain,order,order.deleted,be25da03-2d5d-418c-8460-ac71fdf6c591,,customer,"{""snapshot"": {""id"": ""be25da03-2d5d-418c-8460-ac71fdf6c591"", ""code"": ""4472"", ""status"": ""Submitted"", ""lineItems"": [{""quantity"": ""1.00"", ""lineTotal"": ""120.00"", ""unitPrice"": ""120.00"", ""productName"": ""Retatrutide 20mg""}, {""quantity"": ""1.00"", ""lineTotal"": ""15.00"", ""unitPrice"": ""15.00"", ""productName"": ""BAC water 3ml""}], ""grandTotal"": ""145.00"", ""deliveryMethod"": ""Royal Mail""}}",2026-04-15 22:05:22.523018+00
e91b7b3b-cea0-4c51-9896-cfc50bfc7066,dazzlaj,account,account.created,,,customer,"{""telegramUsername"": ""dazzlaj"", ""registrationTimestamp"": ""2026-04-15T12:47:36.913Z""}",2026-04-15 12:47:37.002619+00
a4b8b9e3-5f8a-4a00-bd6a-776cf8d34b4a,ohinge,account,account.created,,,customer,"{""telegramUsername"": ""ohinge"", ""registrationTimestamp"": ""2026-04-17T22:04:31.995Z""}",2026-04-17 22:04:32.084955+00
2442381e-9a48-4c7c-b12d-5b641a8bd5dd,skar467,account,account.created,,,customer,"{""telegramUsername"": ""skar467"", ""registrationTimestamp"": ""2026-04-17T22:21:12.022Z""}",2026-04-17 22:21:12.107197+00
c29dc387-1cf6-4b42-9170-b8b8c0a488ea,azulrob,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 06:59:56.9369+00
6221355f-4e61-4ed4-9e1c-3fa7883c3d2c,b_johannessen,group_buy,group_buy.joined,GW5JW,,customer,"{""phase"": ""active"", ""groupBuyId"": ""GW5JW"", ""groupBuyName"": ""Autopen GB""}",2026-04-17 07:43:02.278036+00
1001aae9-814a-4dbb-bdcb-44aa8bd9d32d,pompatak,account,account.status_changed,,admin,admin,"{""accountStatus"": ""banned""}",2026-04-27 07:23:12.725321+00
ace1ada5-b4de-4ed9-a4ef-87909e2e6c6f,alexmd07,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-27 09:28:19.248705+00
85d5449a-9c17-4d38-94d6-c51b369663a4,xxpoppyx,group_buy,group_buy.left,93V4L,,customer,"{""groupBuyId"": ""93V4L""}",2026-04-14 13:00:13.085712+00
53518b84-a69b-4b1b-b519-88ce4cb0f989,misosososo,group_buy,group_buy.left,DBD3Q,,customer,"{""groupBuyId"": ""DBD3Q""}",2026-04-14 20:01:02.939507+00
c00c8560-0f47-4502-b875-38a5e91cb675,papichuloo,account,account.created,,,customer,"{""telegramUsername"": ""papichuloo"", ""registrationTimestamp"": ""2026-04-16T19:11:58.167Z""}",2026-04-16 19:11:58.176245+00
